Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
126AC5       1    No     00001432-00001437        6
126AE3       1    No     00001438-0000143D        6
126AE5       1    No     0000143E-00001443        6
126B83       1    No     00001444-00001449        6
126BC3       1    No     0000144A-0000144F        6
126C44       1    No     00001450-00001455        6
126C46       5    No     00001456-0000145F        A
126C4C       1    No     00001460-00001465        6
126C54       8    No     00001466-00001472        D
126C82       2    No     00001473-00001479        7
126C85       8    No     0000147A-00001486        D
126C8E       1    No     00001487-0000148C        6
126C92       1    No     0000148D-00001492        6
126C94       A    No     00001493-000014A1        F
126CAA       4    No     000014A2-000014AA        9
126CBA       4    Yes    000014AB-000014B2        8
126E06       1    No     000014B3-000014B8        6
126E08       1    No     000014B9-000014BE        6
126E0C       4    No     000014BF-000014C7        9
126E16       1    No     000014C8-000014CD        6
126E1C       4    No     000014CE-000014D6        9
126E40       3    No     000014D7-000014DE        8
126E50       4    No     000014DF-000014E7        9
126E82       1    No     000014E8-000014ED        6
126E84       7    No     000014EE-000014F9        C
126E8C       1    No     000014FA-000014FF        6
126E94       8    No     00001500-0000150C        D
126EC4       1    No     0000150D-00001512        6
126EC6       1    No     00001513-00001518        6
126ED4       1    No     00001519-0000151E        6
126ED6       2    No     0000151F-00001525        7
127002       1    No     00001526-0000152B        6
127006       5    No     0000152C-00001535        A
12700C       1    No     00001536-0000153B        6
127012       1    No     0000153C-00001541        6
127016       6    No     00001542-0000154C        B
1270C1       1    No     0000154D-00001552        6
1270C3       1    No     00001553-00001558        6
127181       1    No     00001559-0000155E        6
127184       2    No     0000155F-00001565        7
127187       1    No     00001566-0000156B        6
127194       2    No     0000156C-00001572        7
127197       1    No     00001573-00001578        6
1271C1       2    No     00001579-0000157F        7
1271C4       2    No     00001580-00001586        7
1271C7       1    No     00001587-0000158C        6
1271D2       1    No     0000158D-00001592        6
1271D4       2    No     00001593-00001599        7
1271D7       1    No     0000159A-0000159F        6
127244       5    No     000015A0-000015A9        A
12724A       1    No     000015AA-000015AF        6
12724D       1    No     000015B0-000015B5        6
127254       1    No     000015B6-000015BB        6
127256       8    No     000015BC-000015C8        D
127306       1    No     000015C9-000015CE        6
127308       1    No     000015CF-000015D4        6
127316       1    No     000015D5-000015DA        6
127318       1    No     000015DB-000015E0        6
127406       1    No     000015E1-000015E6        6
127408       1    No     000015E7-000015EC        6
12740C       4    No     000015ED-000015F5        9
127417       1    No     000015F6-000015FB        6
12741C       1    No     000015FC-00001601        6
12741E       2    No     00001602-00001608        7
127440       6    No     00001609-00001613        B
127450       2    No     00001614-0000161A        7
127454       2    No     0000161B-00001621        7
127464       1    No     00001622-00001627        6
127484       5    No     00001628-00001631        A
12748B       1    No     00001632-00001637        6
12748D       1    No     00001638-0000163D        6
127494       1    No     0000163E-00001643        6
127496       8    No     00001644-00001650        D
1274C4       4    No     00001651-00001659        9
1274D4       1    No     0000165A-0000165F        6
1274D6       1    No     00001660-00001665        6
127602       2    No     00001666-0000166C        7
127606       3    No     0000166D-00001674        8
12760B       1    No     00001675-0000167A        6
12760D       1    No     0000167B-00001680        6
127612       1    No     00001681-00001686        6
127616       8    No     00001687-00001693        D
1276C1       1    No     00001694-00001699        6
1276C3       1    No     0000169A-0000169F        6
127781       1    No     000016A0-000016A5        6
127784       2    No     000016A6-000016AC        7
127787       1    No     000016AD-000016B2        6
127794       1    No     000016B3-000016B8        6
127796       1    No     000016B9-000016BE        6
1277A1       1    No     000016BF-000016C4        6
1277C1       2    No     000016C5-000016CB        7
1277C4       2    No     000016CC-000016D2        7
1277C7       1    No     000016D3-000016D8        6
1277D2       1    No     000016D9-000016DE        6
1277D4       1    No     000016DF-000016E4        6
1277D6       1    No     000016E5-000016EA        6
1277E1       1    No     000016EB-000016F0        6
127844       7    No     000016F1-000016FC        C
127854       5    No     000016FD-00001706        A
127885       2    No     00001707-0000170D        7
127888       4    No     0000170E-00001716        9
12788E       1    No     00001717-0000171C        6
127894       A    No     0000171D-0000172B        F
1278A4       2    No     0000172C-00001732        7
1278A8       3    No     00001733-0000173A        8
1278AC       2    No     0000173B-00001741        7
1278B5       1    No     00001742-00001747        6
1278B8       2    No     00001748-0000174E        7
127906       1    No     0000174F-00001754        6
127909       1    No     00001755-0000175A        6
127916       3    No     0000175B-00001762        8
127A06       1    No     00001763-00001768        6
127A08       1    No     00001769-0000176E        6
127A0C       4    No     0000176F-00001777        9
127A16       1    No     00001778-0000177D        6
127A1C       4    No     0000177E-00001786        9
127A2D       1    No     00001787-0000178C        6
127A2F       1    No     0000178D-00001792        6
127A3C       1    No     00001793-00001798        6
127A3E       1    No     00001799-0000179E        6
127A40       2    No     0000179F-000017A5        7
127A50       1    No     000017A6-000017AB        6
127A60       1    No     000017AC-000017B1        6
127A84       1    No     000017B2-000017B7        6
127A86       2    No     000017B8-000017BE        7
127A89       2    No     000017BF-000017C5        7
127A94       1    No     000017C6-000017CB        6
127A96       3    No     000017CC-000017D3        8
127C02       1    No     000017D4-000017D9        6
127C06       2    No     000017DA-000017E0        7
127C09       2    No     000017E1-000017E7        7
127C12       2    No     000017E8-000017EE        7
127C16       3    No     000017EF-000017F6        8
127C24       1    No     000017F7-000017FC        6
127C26       1    No     000017FD-00001802        6
127CC5       1    No     00001803-00001808        6
127CE3       1    No     00001809-0000180E        6
127CE5       1    No     0000180F-00001814        6
127D81       1    No     00001815-0000181A        6
127D84       3    No     0000181B-00001822        8
127D94       2    No     00001823-00001829        7
127D97       1    No     0000182A-0000182F        6
127DC1       2    No     00001830-00001836        7
127DC4       3    No     00001837-0000183E        8
127DD2       1    No     0000183F-00001844        6
127DD4       2    No     00001845-0000184B        7
127DD7       1    No     0000184C-00001851        6
127E44       7    No     00001852-0000185D        C
127E4C       1    No     0000185E-00001863        6
127E4E       1    No     00001864-00001869        6
127E54       1    No     0000186A-0000186F        6
127E56       B    No     00001870-0000187F       10
127E62       5    No     00001880-00001889        A
127E69       3    No     0000188A-00001891        8
127E6D       1    No     00001892-00001897        6
127E70       9    No     00001898-000018A5        E
127E7A       1    No     000018A6-000018AB        6
127E7C       5    No     000018AC-000018B5        A
127E82       3    No     000018B6-000018BD        8
127E86       9    No     000018BE-000018CB        E
127E92       1    No     000018CC-000018D1        6
127E94       A    No     000018D2-000018E0        F
127EA2       3    No     000018E1-000018E8        8
127EA6       1    No     000018E9-000018EE        6
127EAA       5    No     000018EF-000018F8        A
127EB2       1    No     000018F9-000018FE        6
127EB4       4    Yes    000018FF-00001906        8
127EBA       4    No     00001907-0000190F        9
127F03       5    No     00001910-00001919        A
127F09       2    No     0000191A-00001920        7
127F0C       1    No     00001921-00001926        6
127F0E       1    No     00001927-0000192C        6
127F12       3    No     0000192D-00001934        8
127F16       3    No     00001935-0000193C        8
127F1A       1    No     0000193D-00001942        6
127F1C       5    No     00001943-0000194C        A
127F23       6    No     0000194D-00001957        B
127F2B      16    No     00001958-00001972       1B
